2.020000e-02 3.434000e-01 2.732746e+00 -2.730047e+00 -1.214237e-01
2.020000e-02 3.535000e-01 2.792111e+00 -2.789702e+00 -1.159455e-01
2.020000e-02 3.636000e-01 2.848657e+00 -2.846528e+00 -1.101105e-01
2.020000e-02 3.737000e-01 2.902204e+00 -2.900343e+00 -1.039225e-01
2.020000e-02 3.838000e-01 2.952577e+00 -2.950970e+00 -9.738825e-02
2.020000e-02 3.939000e-01 2.999602e+00 -2.998236e+00 -9.051754e-02
2.020000e-02 4.040000e-01 3.043114e+00 -3.041973e+00 -8.332359e-02
2.020000e-02 4.141000e-01 3.082952e+00 -3.082020e+00 -7.582278e-02
2.020000e-02 4.242000e-01 3.118968e+00 -3.118226e+00 -6.803472e-02
2.020000e-02 4.343000e-01 3.151022e+00 -3.150451e+00 -5.998213e-02
2.020000e-02 4.444000e-01 3.178987e+00 -3.178566e+00 -5.169066e-02
2.020000e-02 4.545000e-01 3.202749e+00 -3.202457e+00 -4.318869e-02
2.020000e-02 4.646000e-01 3.222209e+00 -3.222024e+00 -3.450707e-02
2.020000e-02 4.747000e-01 3.237286e+00 -3.237184e+00 -2.567880e-02
2.020000e-02 4.848000e-01 3.247914e+00 -3.247871e+00 -1.673863e-02
2.020000e-02 4.949000e-01 3.254046e+00 -3.254036e+00 -7.722677e-03
2.020000e-02 5.050000e-01 3.255652e+00 -3.255652e+00 1.332000e-03
2.020000e-02 5.151000e-01 3.252723e+00 -3.252706e+00 1.038789e-02
2.020000e-02 5.252000e-01 3.245267e+00 -3.245209e+00 1.940746e-02
2.020000e-02 5.353000e-01 3.233313e+00 -3.233188e+00 2.835367e-02
2.020000e-02 5.454000e-01 3.216906e+00 -3.216691e+00 3.719038e-02
2.020000e-02 5.555000e-01 3.196111e+00 -3.195782e+00 4.588285e-02
2.020000e-02 5.656000e-01 3.171009e+00 -3.170542e+00 5.439806e-02
2.020000e-02 5.757000e-01 3.141697e+00 -3.141071e+00 6.270518e-02
2.020000e-02 5.858000e-01 3.108288e+00 -3.107482e+00 7.077580e-02
2.020000e-02 5.959000e-01 3.070908e+00 -3.069902e+00 7.858425e-02
2.020000e-02 6.060000e-01 3.029694e+00 -3.028470e+00 8.610782e-02
2.020000e-02 6.161000e-01 2.984797e+00 -2.983337e+00 9.332687e-02
2.020000e-02 6.262000e-01 2.936373e+00 -2.934662e+00 1.002250e-01
2.020000e-02 6.363000e-01 2.884588e+00 -2.882611e+00 1.067890e-01
2.020000e-02 6.464000e-01 2.829614e+00 -2.827356e+00 1.130090e-01
2.020000e-02 6.565000e-01 2.771625e+00 -2.769075e+00 1.188782e-01
2.020000e-02 6.666000e-01 2.710801e+00 -2.707945e+00 1.243929e-01
2.020000e-02 6.767000e-01 2.647320e+00 -2.644148e+00 1.295523e-01
2.020000e-02 6.868000e-01 2.581361e+00 -2.577862e+00 1.343584e-01
2.020000e-02 6.969000e-01 2.513102e+00 -2.509265e+00 1.388157e-01
2.020000e-02 7.070000e-01 2.442717e+00 -2.438532e+00 1.429311e-01
2.020000e-02 7.171000e-01 2.370378e+00 -2.365833e+00 1.467133e-01
2.020000e-02 7.272000e-01 2.296250e+00 -2.291334e+00 1.501731e-01
2.020000e-02 7.373000e-01 2.220493e+00 -2.215193e+00 1.533229e-01
2.020000e-02 7.474000e-01 2.143262e+00 -2.137564e+00 1.561761e-01
2.020000e-02 7.575000e-01 2.064704e+00 -2.058592e+00 1.587474e-01
2.020000e-02 7.676000e-01 1.984960e+00 -1.978415e+00 1.610524e-01
2.020000e-02 7.777000e-01 1.904161e+00 -1.897162e+00 1.631070e-01
2.020000e-02 7.878000e-01 1.822433e+00 -1.814955e+00 1.649279e-01
2.020000e-02 7.979000e-01 1.739894e+00 -1.731906e+00 1.665317e-01
